dataset,robot_type,perspective,src_img,tgt_img,action
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_31/frame_006653.png,G1edu-u3_place_metal_bowl_ae/images/ep_31/frame_006663.png,G1edu-u3_place_metal_bowl_ae/actions/ep_31/action_006653to006662.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_24/frame_004614.png,G1edu-u3_place_plastic_bowl_ag/images/ep_24/frame_004624.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_24/action_004614to004623.npy
G1edu-u3_tray_storage_lemon_a,,1st,G1edu-u3_tray_storage_lemon_a/images/ep_0/frame_000080.png,G1edu-u3_tray_storage_lemon_a/images/ep_0/frame_000090.png,G1edu-u3_tray_storage_lemon_a/actions/ep_0/action_000080to000089.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_1/frame_000251.png,R1_Lite_move_the_position_of_the_cookie/images/ep_1/frame_000261.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_1/action_000251to000260.npy
G1edu-u3_tray_storage_lemon_a,,1st,G1edu-u3_tray_storage_lemon_a/images/ep_5/frame_001100.png,G1edu-u3_tray_storage_lemon_a/images/ep_5/frame_001110.png,G1edu-u3_tray_storage_lemon_a/actions/ep_5/action_001100to001109.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_22/frame_002267.png,AIRBOT_MMK2_cake_storage/images/ep_22/frame_002277.png,AIRBOT_MMK2_cake_storage/actions/ep_22/action_002267to002276.npy
G1edu-u3_put_the_lemon_af,,1st,G1edu-u3_put_the_lemon_af/images/ep_11/frame_001968.png,G1edu-u3_put_the_lemon_af/images/ep_11/frame_001978.png,G1edu-u3_put_the_lemon_af/actions/ep_11/action_001968to001977.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_42/frame_006476.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_42/frame_006486.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_42/action_006476to006485.npy
R1_Lite_move_the_position_of_the_spoon,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_spoon/images/ep_17/frame_005002.png,R1_Lite_move_the_position_of_the_spoon/images/ep_17/frame_005012.png,R1_Lite_move_the_position_of_the_spoon/actions/ep_17/action_005002to005011.npy
AIRBOT_MMK2_take_down_paper_cup,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_take_down_paper_cup/images/ep_37/frame_005689.png,AIRBOT_MMK2_take_down_paper_cup/images/ep_37/frame_005699.png,AIRBOT_MMK2_take_down_paper_cup/actions/ep_37/action_005689to005698.npy
G1edu-u3_place_bottle_c,,1st,G1edu-u3_place_bottle_c/images/ep_5/frame_001651.png,G1edu-u3_place_bottle_c/images/ep_5/frame_001661.png,G1edu-u3_place_bottle_c/actions/ep_5/action_001651to001660.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_27/frame_005863.png,G1edu-u3_place_metal_bowl_ae/images/ep_27/frame_005873.png,G1edu-u3_place_metal_bowl_ae/actions/ep_27/action_005863to005872.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_46/frame_006432.png,AIRBOT_MMK2_potato_storage/images/ep_46/frame_006442.png,AIRBOT_MMK2_potato_storage/actions/ep_46/action_006432to006441.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_8/frame_002030.png,G1edu-u3_place_apple_c/images/ep_8/frame_002040.png,G1edu-u3_place_apple_c/actions/ep_8/action_002030to002039.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_24/frame_004119.png,G1edu-u3_place_metal_bowl_af/images/ep_24/frame_004129.png,G1edu-u3_place_metal_bowl_af/actions/ep_24/action_004119to004128.npy
AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife/images/ep_12/frame_002076.png,AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife/images/ep_12/frame_002086.png,AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife/actions/ep_12/action_002076to002085.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_1/frame_000202.png,G1edu-u3_place_metal_bowl_af/images/ep_1/frame_000212.png,G1edu-u3_place_metal_bowl_af/actions/ep_1/action_000202to000211.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_1/frame_000332.png,G1edu-u3_place_metal_bowl_af/images/ep_1/frame_000342.png,G1edu-u3_place_metal_bowl_af/actions/ep_1/action_000332to000341.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_30/frame_004164.png,AIRBOT_MMK2_square_arrangement/images/ep_30/frame_004174.png,AIRBOT_MMK2_square_arrangement/actions/ep_30/action_004164to004173.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_28/frame_005857.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_28/frame_005867.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_28/action_005857to005866.npy
G1edu-u3_tray_storage_lemon_a,,1st,G1edu-u3_tray_storage_lemon_a/images/ep_4/frame_000766.png,G1edu-u3_tray_storage_lemon_a/images/ep_4/frame_000776.png,G1edu-u3_tray_storage_lemon_a/actions/ep_4/action_000766to000775.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_2/frame_000392.png,G1edu-u3_place_metal_bowl_af/images/ep_2/frame_000402.png,G1edu-u3_place_metal_bowl_af/actions/ep_2/action_000392to000401.npy
G1edu-u3_put_the_lemon_af,,1st,G1edu-u3_put_the_lemon_af/images/ep_8/frame_001345.png,G1edu-u3_put_the_lemon_af/images/ep_8/frame_001355.png,G1edu-u3_put_the_lemon_af/actions/ep_8/action_001345to001354.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_44/frame_006830.png,AIRBOT_MMK2_close_the_computer/images/ep_44/frame_006840.png,AIRBOT_MMK2_close_the_computer/actions/ep_44/action_006830to006839.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_20/frame_003317.png,AIRBOT_MMK2_close_the_computer/images/ep_20/frame_003327.png,AIRBOT_MMK2_close_the_computer/actions/ep_20/action_003317to003326.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_35/frame_007457.png,G1edu-u3_place_metal_bowl_ae/images/ep_35/frame_007467.png,G1edu-u3_place_metal_bowl_ae/actions/ep_35/action_007457to007466.npy
G1edu-u3_pick_leftover_food_ac,,1st,G1edu-u3_pick_leftover_food_ac/images/ep_6/frame_002285.png,G1edu-u3_pick_leftover_food_ac/images/ep_6/frame_002295.png,G1edu-u3_pick_leftover_food_ac/actions/ep_6/action_002285to002294.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_22/frame_003074.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_22/frame_003084.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_22/action_003074to003083.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_4/frame_000768.png,R1_Lite_move_the_position_of_the_cookie/images/ep_4/frame_000778.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_4/action_000768to000777.npy
G1edu-u3_put_the_water_bottle_aq,,1st,G1edu-u3_put_the_water_bottle_aq/images/ep_5/frame_001920.png,G1edu-u3_put_the_water_bottle_aq/images/ep_5/frame_001930.png,G1edu-u3_put_the_water_bottle_aq/actions/ep_5/action_001920to001929.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_21/frame_004427.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_21/frame_004437.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_21/action_004427to004436.npy
G1edu-u3_place_bottle_c,,1st,G1edu-u3_place_bottle_c/images/ep_6/frame_001912.png,G1edu-u3_place_bottle_c/images/ep_6/frame_001922.png,G1edu-u3_place_bottle_c/actions/ep_6/action_001912to001921.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_24/frame_004984.png,R1_Lite_move_the_position_of_the_cookie/images/ep_24/frame_004994.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_24/action_004984to004993.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_11/frame_001900.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_11/frame_001910.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_11/action_001900to001909.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_12/frame_002089.png,G1edu-u3_place_metal_bowl_af/images/ep_12/frame_002099.png,G1edu-u3_place_metal_bowl_af/actions/ep_12/action_002089to002098.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_8/frame_000885.png,AIRBOT_MMK2_cake_storage/images/ep_8/frame_000895.png,AIRBOT_MMK2_cake_storage/actions/ep_8/action_000885to000894.npy
AIRBOT_MMK2_desktop_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_desktop_storage/images/ep_10/frame_002931.png,AIRBOT_MMK2_desktop_storage/images/ep_10/frame_002941.png,AIRBOT_MMK2_desktop_storage/actions/ep_10/action_002931to002940.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_31/frame_005309.png,R1_Lite_move_the_position_of_the_apple/images/ep_31/frame_005319.png,R1_Lite_move_the_position_of_the_apple/actions/ep_31/action_005309to005318.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_15/frame_001603.png,AIRBOT_MMK2_cake_storage/images/ep_15/frame_001613.png,AIRBOT_MMK2_cake_storage/actions/ep_15/action_001603to001612.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_9/frame_001373.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_9/frame_001383.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_9/action_001373to001382.npy
G1edu-u3_put_the_lemon_on_the_plate_ah,,1st,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_4/frame_001044.png,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_4/frame_001054.png,G1edu-u3_put_the_lemon_on_the_plate_ah/actions/ep_4/action_001044to001053.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_47/frame_006387.png,AIRBOT_MMK2_square_arrangement/images/ep_47/frame_006397.png,AIRBOT_MMK2_square_arrangement/actions/ep_47/action_006387to006396.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_10/frame_001829.png,G1edu-u3_place_plastic_bowl_ah/images/ep_10/frame_001839.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_10/action_001829to001838.npy
G1edu-u3_little_tray_storage_apple_b,,1st,G1edu-u3_little_tray_storage_apple_b/images/ep_9/frame_002615.png,G1edu-u3_little_tray_storage_apple_b/images/ep_9/frame_002625.png,G1edu-u3_little_tray_storage_apple_b/actions/ep_9/action_002615to002624.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_35/frame_006879.png,G1edu-u3_place_plastic_bowl_ag/images/ep_35/frame_006889.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_35/action_006879to006888.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_25/frame_005731.png,G1edu-u3_place_apple_c/images/ep_25/frame_005741.png,G1edu-u3_place_apple_c/actions/ep_25/action_005731to005740.npy
G1edu-u3_pick_crumpled_paper_aa,,1st,G1edu-u3_pick_crumpled_paper_aa/images/ep_3/frame_001328.png,G1edu-u3_pick_crumpled_paper_aa/images/ep_3/frame_001338.png,G1edu-u3_pick_crumpled_paper_aa/actions/ep_3/action_001328to001337.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_10/frame_001759.png,G1edu-u3_place_plastic_bowl_ah/images/ep_10/frame_001769.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_10/action_001759to001768.npy
G1edu-u3_put_the_bread_aw,,1st,G1edu-u3_put_the_bread_aw/images/ep_6/frame_001095.png,G1edu-u3_put_the_bread_aw/images/ep_6/frame_001105.png,G1edu-u3_put_the_bread_aw/actions/ep_6/action_001095to001104.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_14/frame_002569.png,G1edu-u3_place_plastic_bowl_ah/images/ep_14/frame_002579.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_14/action_002569to002578.npy
leju_robot_hotel_services_ah,leju_robot,1st,leju_robot_hotel_services_ah/images/ep_38/frame_007000.png,leju_robot_hotel_services_ah/images/ep_38/frame_007010.png,leju_robot_hotel_services_ah/actions/ep_38/action_007000to007009.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_10/frame_002270.png,G1edu-u3_place_apple_c/images/ep_10/frame_002280.png,G1edu-u3_place_apple_c/actions/ep_10/action_002270to002279.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_0/frame_000160.png,R1_Lite_move_the_position_of_the_cookie/images/ep_0/frame_000170.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_0/action_000160to000169.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_31/frame_006823.png,G1edu-u3_place_metal_bowl_ae/images/ep_31/frame_006833.png,G1edu-u3_place_metal_bowl_ae/actions/ep_31/action_006823to006832.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_7/frame_002481.png,G1edu-u3_pick_up_the_toy_ai/images/ep_7/frame_002491.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_7/action_002481to002490.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_19/frame_003603.png,G1edu-u3_place_plastic_bowl_ag/images/ep_19/frame_003613.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_19/action_003603to003612.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_5/frame_000884.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_5/frame_000894.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_5/action_000884to000893.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_12/frame_002223.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_12/frame_002233.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_12/action_002223to002232.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_25/frame_005806.png,G1edu-u3_put_the_cup_b/images/ep_25/frame_005816.png,G1edu-u3_put_the_cup_b/actions/ep_25/action_005806to005815.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_25/frame_003694.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_25/frame_003704.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_25/action_003694to003703.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_3/frame_000840.png,G1edu-u3_put_the_cup_b/images/ep_3/frame_000850.png,G1edu-u3_put_the_cup_b/actions/ep_3/action_000840to000849.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_14/frame_003053.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_14/frame_003063.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_14/action_003053to003062.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_19/frame_003305.png,G1edu-u3_place_metal_bowl_af/images/ep_19/frame_003315.png,G1edu-u3_place_metal_bowl_af/actions/ep_19/action_003305to003314.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_10/frame_001621.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_10/frame_001631.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_10/action_001621to001630.npy
AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife/images/ep_44/frame_007117.png,AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife/images/ep_44/frame_007127.png,AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife/actions/ep_44/action_007117to007126.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_13/frame_002908.png,G1edu-u3_put_the_cup_b/images/ep_13/frame_002918.png,G1edu-u3_put_the_cup_b/actions/ep_13/action_002908to002917.npy
leju_robot_hotel_services_ah,leju_robot,1st,leju_robot_hotel_services_ah/images/ep_38/frame_007230.png,leju_robot_hotel_services_ah/images/ep_38/frame_007240.png,leju_robot_hotel_services_ah/actions/ep_38/action_007230to007239.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_33/frame_006488.png,G1edu-u3_place_plastic_bowl_ag/images/ep_33/frame_006498.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_33/action_006488to006497.npy
G1edu-u3_put_the_bread_aw,,1st,G1edu-u3_put_the_bread_aw/images/ep_17/frame_003286.png,G1edu-u3_put_the_bread_aw/images/ep_17/frame_003296.png,G1edu-u3_put_the_bread_aw/actions/ep_17/action_003286to003295.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_6/frame_001179.png,G1edu-u3_place_plastic_bowl_ag/images/ep_6/frame_001189.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_6/action_001179to001188.npy
G1edu-u3_put_the_bread_aw,,1st,G1edu-u3_put_the_bread_aw/images/ep_24/frame_004694.png,G1edu-u3_put_the_bread_aw/images/ep_24/frame_004704.png,G1edu-u3_put_the_bread_aw/actions/ep_24/action_004694to004703.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_29/frame_004621.png,AIRBOT_MMK2_close_the_computer/images/ep_29/frame_004631.png,AIRBOT_MMK2_close_the_computer/actions/ep_29/action_004621to004630.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_21/frame_004792.png,G1edu-u3_put_the_cup_b/images/ep_21/frame_004802.png,G1edu-u3_put_the_cup_b/actions/ep_21/action_004792to004801.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_7/frame_002491.png,G1edu-u3_pick_up_the_toy_ai/images/ep_7/frame_002501.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_7/action_002491to002500.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_5/frame_000891.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_5/frame_000901.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_5/action_000891to000900.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_46/frame_004438.png,AIRBOT_MMK2_cake_storage/images/ep_46/frame_004448.png,AIRBOT_MMK2_cake_storage/actions/ep_46/action_004438to004447.npy
AIRBOT_MMK2_desktop_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_desktop_storage/images/ep_11/frame_003258.png,AIRBOT_MMK2_desktop_storage/images/ep_11/frame_003268.png,AIRBOT_MMK2_desktop_storage/actions/ep_11/action_003258to003267.npy
G1edu-u3_put_the_bread_aw,,1st,G1edu-u3_put_the_bread_aw/images/ep_4/frame_000704.png,G1edu-u3_put_the_bread_aw/images/ep_4/frame_000714.png,G1edu-u3_put_the_bread_aw/actions/ep_4/action_000704to000713.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_37/frame_004778.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_37/frame_004788.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_37/action_004778to004787.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_6/frame_001239.png,G1edu-u3_place_plastic_bowl_ag/images/ep_6/frame_001249.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_6/action_001239to001248.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_25/frame_004384.png,G1edu-u3_place_plastic_bowl_ah/images/ep_25/frame_004394.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_25/action_004384to004393.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_0/frame_000030.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_0/frame_000040.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_0/action_000030to000039.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_24/frame_003725.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_24/frame_003735.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_24/action_003725to003734.npy
AIRBOT_MMK2_mobile_car,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_mobile_car/images/ep_0/frame_000140.png,AIRBOT_MMK2_mobile_car/images/ep_0/frame_000150.png,AIRBOT_MMK2_mobile_car/actions/ep_0/action_000140to000149.npy
R1_Lite_move_the_position_of_the_spoon,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_spoon/images/ep_9/frame_002593.png,R1_Lite_move_the_position_of_the_spoon/images/ep_9/frame_002603.png,R1_Lite_move_the_position_of_the_spoon/actions/ep_9/action_002593to002602.npy
G1edu-u3_little_tray_storage_lemon_b,,1st,G1edu-u3_little_tray_storage_lemon_b/images/ep_9/frame_002240.png,G1edu-u3_little_tray_storage_lemon_b/images/ep_9/frame_002250.png,G1edu-u3_little_tray_storage_lemon_b/actions/ep_9/action_002240to002249.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_1/frame_000347.png,G1edu-u3_place_plastic_bowl_ag/images/ep_1/frame_000357.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_1/action_000347to000356.npy
