dataset,task_id,episode_id,perspective,robot_type,src_img,tgt_img,action
task_719,719,874232,1st,a2d,task_719/images/ep_874232/frame_000540.png,task_719/images/ep_874232/frame_000585.png,task_719/actions/ep_874232/action_000540to000584.npy
task_719,719,874040,1st,a2d,task_719/images/ep_874040/frame_000765.png,task_719/images/ep_874040/frame_000810.png,task_719/actions/ep_874040/action_000765to000809.npy
task_593,593,805733,1st,a2d,task_593/images/ep_805733/frame_000270.png,task_593/images/ep_805733/frame_000315.png,task_593/actions/ep_805733/action_000270to000314.npy
task_604,604,854113,1st,a2d,task_604/images/ep_854113/frame_002025.png,task_604/images/ep_854113/frame_002070.png,task_604/actions/ep_854113/action_002025to002069.npy
task_719,719,874073,1st,a2d,task_719/images/ep_874073/frame_000810.png,task_719/images/ep_874073/frame_000855.png,task_719/actions/ep_874073/action_000810to000854.npy
task_604,604,854127,1st,a2d,task_604/images/ep_854127/frame_000630.png,task_604/images/ep_854127/frame_000675.png,task_604/actions/ep_854127/action_000630to000674.npy
task_719,719,874201,1st,a2d,task_719/images/ep_874201/frame_000630.png,task_719/images/ep_874201/frame_000675.png,task_719/actions/ep_874201/action_000630to000674.npy
task_590,590,802884,1st,a2d,task_590/images/ep_802884/frame_000630.png,task_590/images/ep_802884/frame_000675.png,task_590/actions/ep_802884/action_000630to000674.npy
task_429,429,686714,1st,a2d,task_429/images/ep_686714/frame_001035.png,task_429/images/ep_686714/frame_001080.png,task_429/actions/ep_686714/action_001035to001079.npy
task_593,593,805635,1st,a2d,task_593/images/ep_805635/frame_000585.png,task_593/images/ep_805635/frame_000630.png,task_593/actions/ep_805635/action_000585to000629.npy
task_584,584,852848,1st,a2d,task_584/images/ep_852848/frame_001845.png,task_584/images/ep_852848/frame_001890.png,task_584/actions/ep_852848/action_001845to001889.npy
task_785,785,915751,1st,a2d,task_785/images/ep_915751/frame_000270.png,task_785/images/ep_915751/frame_000315.png,task_785/actions/ep_915751/action_000270to000314.npy
task_590,590,802718,1st,a2d,task_590/images/ep_802718/frame_000585.png,task_590/images/ep_802718/frame_000630.png,task_590/actions/ep_802718/action_000585to000629.npy
task_734,734,887010,1st,a2d,task_734/images/ep_887010/frame_000315.png,task_734/images/ep_887010/frame_000360.png,task_734/actions/ep_887010/action_000315to000359.npy
task_575,575,807398,1st,a2d,task_575/images/ep_807398/frame_000585.png,task_575/images/ep_807398/frame_000630.png,task_575/actions/ep_807398/action_000585to000629.npy
task_593,593,804447,1st,a2d,task_593/images/ep_804447/frame_000540.png,task_593/images/ep_804447/frame_000585.png,task_593/actions/ep_804447/action_000540to000584.npy
task_719,719,870677,1st,a2d,task_719/images/ep_870677/frame_000315.png,task_719/images/ep_870677/frame_000360.png,task_719/actions/ep_870677/action_000315to000359.npy
task_584,584,814281,1st,a2d,task_584/images/ep_814281/frame_000540.png,task_584/images/ep_814281/frame_000585.png,task_584/actions/ep_814281/action_000540to000584.npy
task_785,785,919444,1st,a2d,task_785/images/ep_919444/frame_003645.png,task_785/images/ep_919444/frame_003690.png,task_785/actions/ep_919444/action_003645to003689.npy
task_619,619,839743,1st,a2d,task_619/images/ep_839743/frame_000675.png,task_619/images/ep_839743/frame_000720.png,task_619/actions/ep_839743/action_000675to000719.npy
task_717,717,921828,1st,a2d,task_717/images/ep_921828/frame_001080.png,task_717/images/ep_921828/frame_001125.png,task_717/actions/ep_921828/action_001080to001124.npy
task_717,717,921964,1st,a2d,task_717/images/ep_921964/frame_000855.png,task_717/images/ep_921964/frame_000900.png,task_717/actions/ep_921964/action_000855to000899.npy
task_719,719,927802,1st,a2d,task_719/images/ep_927802/frame_000675.png,task_719/images/ep_927802/frame_000720.png,task_719/actions/ep_927802/action_000675to000719.npy
task_587,587,804887,1st,a2d,task_587/images/ep_804887/frame_000720.png,task_587/images/ep_804887/frame_000765.png,task_587/actions/ep_804887/action_000720to000764.npy
task_593,593,804352,1st,a2d,task_593/images/ep_804352/frame_000990.png,task_593/images/ep_804352/frame_001035.png,task_593/actions/ep_804352/action_000990to001034.npy
task_573,573,795576,1st,a2d,task_573/images/ep_795576/frame_001260.png,task_573/images/ep_795576/frame_001305.png,task_573/actions/ep_795576/action_001260to001304.npy
task_567,567,800202,1st,a2d,task_567/images/ep_800202/frame_000000.png,task_567/images/ep_800202/frame_000045.png,task_567/actions/ep_800202/action_000000to000044.npy
task_593,593,804361,1st,a2d,task_593/images/ep_804361/frame_000045.png,task_593/images/ep_804361/frame_000090.png,task_593/actions/ep_804361/action_000045to000089.npy
task_542,542,777400,1st,a2d,task_542/images/ep_777400/frame_001260.png,task_542/images/ep_777400/frame_001305.png,task_542/actions/ep_777400/action_001260to001304.npy
task_604,604,853916,1st,a2d,task_604/images/ep_853916/frame_002025.png,task_604/images/ep_853916/frame_002070.png,task_604/actions/ep_853916/action_002025to002069.npy
task_785,785,920902,1st,a2d,task_785/images/ep_920902/frame_000450.png,task_785/images/ep_920902/frame_000495.png,task_785/actions/ep_920902/action_000450to000494.npy
task_542,542,771190,1st,a2d,task_542/images/ep_771190/frame_001440.png,task_542/images/ep_771190/frame_001485.png,task_542/actions/ep_771190/action_001440to001484.npy
task_717,717,920958,1st,a2d,task_717/images/ep_920958/frame_000315.png,task_717/images/ep_920958/frame_000360.png,task_717/actions/ep_920958/action_000315to000359.npy
task_604,604,853863,1st,a2d,task_604/images/ep_853863/frame_000990.png,task_604/images/ep_853863/frame_001035.png,task_604/actions/ep_853863/action_000990to001034.npy
task_388,388,691357,1st,a2d,task_388/images/ep_691357/frame_001395.png,task_388/images/ep_691357/frame_001440.png,task_388/actions/ep_691357/action_001395to001439.npy
task_542,542,776587,1st,a2d,task_542/images/ep_776587/frame_001620.png,task_542/images/ep_776587/frame_001665.png,task_542/actions/ep_776587/action_001620to001664.npy
task_785,785,925618,1st,a2d,task_785/images/ep_925618/frame_003015.png,task_785/images/ep_925618/frame_003060.png,task_785/actions/ep_925618/action_003015to003059.npy
task_719,719,876721,1st,a2d,task_719/images/ep_876721/frame_000360.png,task_719/images/ep_876721/frame_000405.png,task_719/actions/ep_876721/action_000360to000404.npy
task_582,582,802851,1st,a2d,task_582/images/ep_802851/frame_000360.png,task_582/images/ep_802851/frame_000405.png,task_582/actions/ep_802851/action_000360to000404.npy
task_619,619,839527,1st,a2d,task_619/images/ep_839527/frame_000630.png,task_619/images/ep_839527/frame_000675.png,task_619/actions/ep_839527/action_000630to000674.npy
task_717,717,873148,1st,a2d,task_717/images/ep_873148/frame_000720.png,task_717/images/ep_873148/frame_000765.png,task_717/actions/ep_873148/action_000720to000764.npy
task_619,619,839830,1st,a2d,task_619/images/ep_839830/frame_000315.png,task_619/images/ep_839830/frame_000360.png,task_619/actions/ep_839830/action_000315to000359.npy
task_604,604,853905,1st,a2d,task_604/images/ep_853905/frame_002025.png,task_604/images/ep_853905/frame_002070.png,task_604/actions/ep_853905/action_002025to002069.npy
task_582,582,803409,1st,a2d,task_582/images/ep_803409/frame_000000.png,task_582/images/ep_803409/frame_000045.png,task_582/actions/ep_803409/action_000000to000044.npy
task_587,587,803717,1st,a2d,task_587/images/ep_803717/frame_001125.png,task_587/images/ep_803717/frame_001170.png,task_587/actions/ep_803717/action_001125to001169.npy
task_584,584,852597,1st,a2d,task_584/images/ep_852597/frame_000315.png,task_584/images/ep_852597/frame_000360.png,task_584/actions/ep_852597/action_000315to000359.npy
task_573,573,794768,1st,a2d,task_573/images/ep_794768/frame_000135.png,task_573/images/ep_794768/frame_000180.png,task_573/actions/ep_794768/action_000135to000179.npy
task_429,429,684603,1st,a2d,task_429/images/ep_684603/frame_000450.png,task_429/images/ep_684603/frame_000495.png,task_429/actions/ep_684603/action_000450to000494.npy
task_593,593,803550,1st,a2d,task_593/images/ep_803550/frame_000765.png,task_593/images/ep_803550/frame_000810.png,task_593/actions/ep_803550/action_000765to000809.npy
task_567,567,798395,1st,a2d,task_567/images/ep_798395/frame_000225.png,task_567/images/ep_798395/frame_000270.png,task_567/actions/ep_798395/action_000225to000269.npy
task_785,785,921558,1st,a2d,task_785/images/ep_921558/frame_003510.png,task_785/images/ep_921558/frame_003555.png,task_785/actions/ep_921558/action_003510to003554.npy
task_567,567,796897,1st,a2d,task_567/images/ep_796897/frame_000405.png,task_567/images/ep_796897/frame_000450.png,task_567/actions/ep_796897/action_000405to000449.npy
task_590,590,802581,1st,a2d,task_590/images/ep_802581/frame_000585.png,task_590/images/ep_802581/frame_000630.png,task_590/actions/ep_802581/action_000585to000629.npy
task_734,734,885747,1st,a2d,task_734/images/ep_885747/frame_000000.png,task_734/images/ep_885747/frame_000045.png,task_734/actions/ep_885747/action_000000to000044.npy
task_604,604,855064,1st,a2d,task_604/images/ep_855064/frame_002025.png,task_604/images/ep_855064/frame_002070.png,task_604/actions/ep_855064/action_002025to002069.npy
task_719,719,921180,1st,a2d,task_719/images/ep_921180/frame_000180.png,task_719/images/ep_921180/frame_000225.png,task_719/actions/ep_921180/action_000180to000224.npy
task_785,785,919444,1st,a2d,task_785/images/ep_919444/frame_004950.png,task_785/images/ep_919444/frame_004995.png,task_785/actions/ep_919444/action_004950to004994.npy
task_542,542,776958,1st,a2d,task_542/images/ep_776958/frame_000810.png,task_542/images/ep_776958/frame_000855.png,task_542/actions/ep_776958/action_000810to000854.npy
task_717,717,873469,1st,a2d,task_717/images/ep_873469/frame_000270.png,task_717/images/ep_873469/frame_000315.png,task_717/actions/ep_873469/action_000270to000314.npy
task_593,593,805670,1st,a2d,task_593/images/ep_805670/frame_001035.png,task_593/images/ep_805670/frame_001080.png,task_593/actions/ep_805670/action_001035to001079.npy
task_575,575,807808,1st,a2d,task_575/images/ep_807808/frame_000000.png,task_575/images/ep_807808/frame_000045.png,task_575/actions/ep_807808/action_000000to000044.npy
task_587,587,805112,1st,a2d,task_587/images/ep_805112/frame_000045.png,task_587/images/ep_805112/frame_000090.png,task_587/actions/ep_805112/action_000045to000089.npy
task_590,590,804578,1st,a2d,task_590/images/ep_804578/frame_000000.png,task_590/images/ep_804578/frame_000045.png,task_590/actions/ep_804578/action_000000to000044.npy
task_593,593,803103,1st,a2d,task_593/images/ep_803103/frame_001170.png,task_593/images/ep_803103/frame_001215.png,task_593/actions/ep_803103/action_001170to001214.npy
task_542,542,776135,1st,a2d,task_542/images/ep_776135/frame_001395.png,task_542/images/ep_776135/frame_001440.png,task_542/actions/ep_776135/action_001395to001439.npy
task_590,590,803601,1st,a2d,task_590/images/ep_803601/frame_000855.png,task_590/images/ep_803601/frame_000900.png,task_590/actions/ep_803601/action_000855to000899.npy
task_593,593,805740,1st,a2d,task_593/images/ep_805740/frame_000360.png,task_593/images/ep_805740/frame_000405.png,task_593/actions/ep_805740/action_000360to000404.npy
task_734,734,887248,1st,a2d,task_734/images/ep_887248/frame_000000.png,task_734/images/ep_887248/frame_000045.png,task_734/actions/ep_887248/action_000000to000044.npy
task_734,734,887118,1st,a2d,task_734/images/ep_887118/frame_000180.png,task_734/images/ep_887118/frame_000225.png,task_734/actions/ep_887118/action_000180to000224.npy
task_593,593,803784,1st,a2d,task_593/images/ep_803784/frame_000495.png,task_593/images/ep_803784/frame_000540.png,task_593/actions/ep_803784/action_000495to000539.npy
task_719,719,874329,1st,a2d,task_719/images/ep_874329/frame_000540.png,task_719/images/ep_874329/frame_000585.png,task_719/actions/ep_874329/action_000540to000584.npy
task_567,567,798889,1st,a2d,task_567/images/ep_798889/frame_000585.png,task_567/images/ep_798889/frame_000630.png,task_567/actions/ep_798889/action_000585to000629.npy
task_567,567,801888,1st,a2d,task_567/images/ep_801888/frame_000495.png,task_567/images/ep_801888/frame_000540.png,task_567/actions/ep_801888/action_000495to000539.npy
task_604,604,853905,1st,a2d,task_604/images/ep_853905/frame_001620.png,task_604/images/ep_853905/frame_001665.png,task_604/actions/ep_853905/action_001620to001664.npy
task_619,619,840038,1st,a2d,task_619/images/ep_840038/frame_000630.png,task_619/images/ep_840038/frame_000675.png,task_619/actions/ep_840038/action_000630to000674.npy
task_573,573,795785,1st,a2d,task_573/images/ep_795785/frame_000810.png,task_573/images/ep_795785/frame_000855.png,task_573/actions/ep_795785/action_000810to000854.npy
task_567,567,800080,1st,a2d,task_567/images/ep_800080/frame_000225.png,task_567/images/ep_800080/frame_000270.png,task_567/actions/ep_800080/action_000225to000269.npy
task_567,567,799015,1st,a2d,task_567/images/ep_799015/frame_000090.png,task_567/images/ep_799015/frame_000135.png,task_567/actions/ep_799015/action_000090to000134.npy
task_567,567,799015,1st,a2d,task_567/images/ep_799015/frame_000225.png,task_567/images/ep_799015/frame_000270.png,task_567/actions/ep_799015/action_000225to000269.npy
task_593,593,805676,1st,a2d,task_593/images/ep_805676/frame_000405.png,task_593/images/ep_805676/frame_000450.png,task_593/actions/ep_805676/action_000405to000449.npy
task_717,717,872984,1st,a2d,task_717/images/ep_872984/frame_000810.png,task_717/images/ep_872984/frame_000855.png,task_717/actions/ep_872984/action_000810to000854.npy
task_717,717,922234,1st,a2d,task_717/images/ep_922234/frame_000315.png,task_717/images/ep_922234/frame_000360.png,task_717/actions/ep_922234/action_000315to000359.npy
task_542,542,770598,1st,a2d,task_542/images/ep_770598/frame_000675.png,task_542/images/ep_770598/frame_000720.png,task_542/actions/ep_770598/action_000675to000719.npy
task_785,785,914945,1st,a2d,task_785/images/ep_914945/frame_001800.png,task_785/images/ep_914945/frame_001845.png,task_785/actions/ep_914945/action_001800to001844.npy
task_719,719,870677,1st,a2d,task_719/images/ep_870677/frame_000135.png,task_719/images/ep_870677/frame_000180.png,task_719/actions/ep_870677/action_000135to000179.npy
task_582,582,805441,1st,a2d,task_582/images/ep_805441/frame_000180.png,task_582/images/ep_805441/frame_000225.png,task_582/actions/ep_805441/action_000180to000224.npy
task_429,429,684505,1st,a2d,task_429/images/ep_684505/frame_001215.png,task_429/images/ep_684505/frame_001260.png,task_429/actions/ep_684505/action_001215to001259.npy
task_446,446,691063,1st,a2d,task_446/images/ep_691063/frame_001035.png,task_446/images/ep_691063/frame_001080.png,task_446/actions/ep_691063/action_001035to001079.npy
task_575,575,808381,1st,a2d,task_575/images/ep_808381/frame_000540.png,task_575/images/ep_808381/frame_000585.png,task_575/actions/ep_808381/action_000540to000584.npy
task_593,593,805562,1st,a2d,task_593/images/ep_805562/frame_000270.png,task_593/images/ep_805562/frame_000315.png,task_593/actions/ep_805562/action_000270to000314.npy
task_587,587,803717,1st,a2d,task_587/images/ep_803717/frame_000900.png,task_587/images/ep_803717/frame_000945.png,task_587/actions/ep_803717/action_000900to000944.npy
task_719,719,870615,1st,a2d,task_719/images/ep_870615/frame_000405.png,task_719/images/ep_870615/frame_000450.png,task_719/actions/ep_870615/action_000405to000449.npy
task_619,619,839430,1st,a2d,task_619/images/ep_839430/frame_000630.png,task_619/images/ep_839430/frame_000675.png,task_619/actions/ep_839430/action_000630to000674.npy
task_785,785,915160,1st,a2d,task_785/images/ep_915160/frame_001710.png,task_785/images/ep_915160/frame_001755.png,task_785/actions/ep_915160/action_001710to001754.npy
task_374,374,648698,1st,a2d,task_374/images/ep_648698/frame_000405.png,task_374/images/ep_648698/frame_000450.png,task_374/actions/ep_648698/action_000405to000449.npy
task_593,593,804078,1st,a2d,task_593/images/ep_804078/frame_000990.png,task_593/images/ep_804078/frame_001035.png,task_593/actions/ep_804078/action_000990to001034.npy
